icij_sar_id,filer_org_name_id,filer_org_name,entity_b_id,entity_b,entity_b_country,entity_b_iso_code
4367,deutsche-bank-ag,Deutsche Bank AG,standard-bank-mauritius-limited-mauritius-mus,Standard Bank,Mauritius,MUS
4367,deutsche-bank-ag,Deutsche Bank AG,first-bank-of-nigeria-plc-nigeria-nga,First Bank of Nigeria Plc,Nigeria,NGA
4367,deutsche-bank-ag,Deutsche Bank AG,stanbic-bank-nigeria-ltd-nigeria-nga,Stanbic Bank Nigeria Ltd,Nigeria,NGA
4011,standard-chartered-plc,Standard Chartered Plc,standard-chartered-bank-hong-kong-limited-hong-kong-hkg,Standard Chartered Bank Hong Kong Limited,Hong Kong,HKG
3593,deutsche-bank-ag,Deutsche Bank AG,deutsche-bank-ag-united-kingdom-gbr,Deutsche Bank AG,United Kingdom,GBR
3593,deutsche-bank-ag,Deutsche Bank AG,national-westminster-bank-plc-united-kingdom-gbr,National Westminster Bank Plc,United Kingdom,GBR
3770,the-northern-trust-company,The Northern Trust Company,dms-bank-trust-ltd-cayman-islands-cym,DMS Bank & Trust Ltd,Cayman Islands,CYM
3556,deutsche-bank-ag,Deutsche Bank AG,deutsche-bank-mauritius-ltd-mauritius-mus,Deutsche Bank Mauritius Ltd,Mauritius,MUS
3556,deutsche-bank-ag,Deutsche Bank AG,deutsche-bank-ag-united-kingdom-gbr,Deutsche Bank AG,United Kingdom,GBR
3556,deutsche-bank-ag,Deutsche Bank AG,deutsche-bank-ag-india-ind,Deutsche Bank AG,India,IND
2264,deutsche-bank-ag,Deutsche Bank AG,sberbank-of-russia-russia-rus,Sberbank of Russia,Russia,RUS
2716,deutsche-bank-ag,Deutsche Bank AG,liechtensteinische-landesbank-liechtenstein-lie,Liechtensteinische Landesbank,Liechtenstein,LIE
2716,deutsche-bank-ag,Deutsche Bank AG,saxo-bank-denmark-dnk,Saxo Bank,Denmark,DNK
3059,barclays-plc,Barclays Plc,barclays-bank-plc-singapore-sgp,Barclays Bank Plc,Singapore,SGP
2716,deutsche-bank-ag,Deutsche Bank AG,deutsche-bank-ag-london-gbr,Deutsche Bank AG,United Kingdom,GBR
2716,deutsche-bank-ag,Deutsche Bank AG,rietumu-banka-jsc-latvia-lva,Rietumu Banka JSC,Latvia,LVA
2716,deutsche-bank-ag,Deutsche Bank AG,alfa-bank-russia-rus,Alfa Bank,Russia,RUS
2716,deutsche-bank-ag,Deutsche Bank AG,vtb-24-jsc-russia-rus,VTB 24,Russia,RUS
2300,barclays-plc,Barclays Plc,barclays-bank-plc-nicosia-cyp,Barclays Bank Plc,Cyprus,CYP
2393,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,vtb-north-west-jsc-st-petersburg-russia-rus,VTB North-West JSC,Russia,RUS
2393,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,commercial-bank-mobiasbanca-groupe-chisinau-moldova-mda,Commercial Bank 'Mobiasbanca-Groupe,Moldova,MDA
2393,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,unicredit-bank-cjsc-moscow-russia-rus,"UniCredit Bank, Cjsc",Russia,RUS
2393,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,efg-private-bank-limited-london-england-gbr,EFG Private Bank Limited,United Kingdom,GBR
2393,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,alfabank-moscow-russia-rus,Alfabank,Russia,RUS
2648,deutsche-bank-ag,Deutsche Bank AG,bnp-paribas-sa-france-fra,Bnp Paribas S.A.,France,FRA
4052,deutsche-bank-ag,Deutsche Bank AG,banco-caixa-geral-sa-spain-esp,Banco Caixa Geral SA,Spain,ESP
4052,deutsche-bank-ag,Deutsche Bank AG,banco-de-costa-rica-costa-rica-cri,Banco De Costa Rica,Costa Rica,CRI
4052,deutsche-bank-ag,Deutsche Bank AG,bba-banco-frances-sa-argentina-arg,Bba Banco Frances SA,Argentina,ARG
4052,deutsche-bank-ag,Deutsche Bank AG,royal-bank-of-canada-suisse-switzerland-che,Royal Bank of Canada Suisse,Switzerland,CHE
4052,deutsche-bank-ag,Deutsche Bank AG,mil-novecientos-ochenta-y-ocho-inversiones-agente-de-valores-sa-uruguay-ury,Mil Novecientos Ochenta Y Ocho Inversiones Agente De Valores SA,Uruguay,URY
4052,deutsche-bank-ag,Deutsche Bank AG,banco-santander-sa-uruguay-ury,Banco Santander SA,Uruguay,URY
4052,deutsche-bank-ag,Deutsche Bank AG,montevideo-bursatil-sa-uruguay-ury,Montevideo Bursatil SA,Uruguay,URY
4052,deutsche-bank-ag,Deutsche Bank AG,bsi-sa-switzerland-che,BSI S.A.,Switzerland,CHE
3581,deutsche-bank-ag,Deutsche Bank AG,russky-slaviansky-bank-russia-rus,Russky Slaviansky Bank,Russia,RUS
3280,barclays-plc,Barclays Plc,barclays-bank-suisse-sa-barclays-switzerland-che,Barclays Bank,Switzerland,CHE
3280,barclays-plc,Barclays Plc,barclays-bank-plc-uk-corporate-barclays-corporate-gbr,"Barclays Bank Plc, UK Corporate",United Kingdom,GBR
3564,barclays-plc,Barclays Plc,barclays-bank-uk-retail-and-business-banking-barclays-rbb-gbr,Barclays Bank UK Retail And Business Banking,United Kingdom,GBR
3786,deutsche-bank-ag,Deutsche Bank AG,first-gulf-bank-uae-are,First Gulf Bank,United Arab Emirates,ARE
3567,deutsche-bank-ag,Deutsche Bank AG,erste-group-bank-ag-austria-aut,Erste Group Bank Ag,Austria,AUT
3567,deutsche-bank-ag,Deutsche Bank AG,deutsche-bank-ag-czech-republic-cze,Deutsche Bank AG,Czech Republic,CZE
3567,deutsche-bank-ag,Deutsche Bank AG,ceska-sporitelna-as-czech-republic-cze,Ceska Sporitelna AS,Czech Republic,CZE
3567,deutsche-bank-ag,Deutsche Bank AG,ceskoslovenska-obchodni-banka-as-czech-republic-cze,Ceskoslovenska Obchodni Banka AS,Czech Republic,CZE
3567,deutsche-bank-ag,Deutsche Bank AG,komercni-banka-as-czech-republic-cze,Komercni Banka AS,Czech Republic,CZE
3567,deutsche-bank-ag,Deutsche Bank AG,baltic-international-bank-latvia-lva,Baltic International Bank,Latvia,LVA
3567,deutsche-bank-ag,Deutsche Bank AG,ge-money-bank-as-czech-republic-cze,Ge Money Bank AS,Czech Republic,CZE
3812,standard-chartered-plc,Standard Chartered Plc,standard-chartered-bank-jakarta-indonesia-idn,Standard Chartered Bank,Indonesia,IDN
3812,standard-chartered-plc,Standard Chartered Plc,raiffeisenbank-zao-russia-rus,Raiffeisenbank Zao,Russia,RUS
3812,standard-chartered-plc,Standard Chartered Plc,standard-chartered-bank-kuala-lumpur-malaysia-mys,Standard Chartered Bank,Malaysia,MYS
3812,standard-chartered-plc,Standard Chartered Plc,standard-chartered-bank-nairobi-kenya-ken,Standard Chartered Bank,Kenya,KEN
3812,standard-chartered-plc,Standard Chartered Plc,standard-chartered-bank-hong-kong-hkg,Standard Chartered Bank,Hong Kong,HKG
3812,standard-chartered-plc,Standard Chartered Plc,royal-bank-of-scotland-group-london-england-gbr,Royal Bank of Scotland Group,United Kingdom,GBR
3812,standard-chartered-plc,Standard Chartered Plc,standard-chartered-bank-singapore-sgp,Standard Chartered Bank,Singapore,SGP
2638,deutsche-bank-ag,Deutsche Bank AG,bnp-paribas-sa-france-fra,Bnp Paribas SA,France,FRA
3054,barclays-plc,Barclays Plc,barclays-bank-plc-uk-retail-gbr,Barclays Bank Plc,United Kingdom,GBR
2632,deutsche-bank-ag,Deutsche Bank AG,apicorp-bahrain-project-finance-bahrain-bhr,Apicorp Bahrain Project Finance,Bahrain,BHR
2632,deutsche-bank-ag,Deutsche Bank AG,kbc-bank-nv-belgium-bel,Kbc Bank NV,Belgium,BEL
2632,deutsche-bank-ag,Deutsche Bank AG,deutsche-bank-nederland-nv-netherlands-nld,Deutsche Bank Nederland NV,Netherlands,NLD
2632,deutsche-bank-ag,Deutsche Bank AG,mizuho-bank-nederland-nv-netherlands-nld,Mizuho Bank Nederland NV,Netherlands,NLD
2632,deutsche-bank-ag,Deutsche Bank AG,natixis-france-fra,Natixis,France,FRA
2632,deutsche-bank-ag,Deutsche Bank AG,banque-cantonale-de-geneve-switzerland-che,Banque Cantonale De Geneve,Switzerland,CHE
2632,deutsche-bank-ag,Deutsche Bank AG,banque-cantonale-vaudoise-switzerland-che,Banque Cantonale Vaudoise,Switzerland,CHE
2632,deutsche-bank-ag,Deutsche Bank AG,israel-discount-bank-uk-gbr,Israel Discount Bank,United Kingdom,GBR
2632,deutsche-bank-ag,Deutsche Bank AG,bank-leumi-uk-plc-uk-gbr,Bank Leumi UK Plc,United Kingdom,GBR
2632,deutsche-bank-ag,Deutsche Bank AG,deutsche-bank-ag-switzerland-che,Deutsche Bank AG,Switzerland,CHE
2632,deutsche-bank-ag,Deutsche Bank AG,ing-belgium-brussels-switzerland-che,ING Belgium Brussels,Switzerland,CHE
2632,deutsche-bank-ag,Deutsche Bank AG,deutsche-bank-ag-netherlands-nld,Deutsche Bank AG,Netherlands,NLD
2632,deutsche-bank-ag,Deutsche Bank AG,mizuho-bank-uk-gbr,Mizuho Bank,United Kingdom,GBR
2632,deutsche-bank-ag,Deutsche Bank AG,united-overseas-bank-singapore-sgp,United Overseas Bank,Singapore,SGP
2632,deutsche-bank-ag,Deutsche Bank AG,abn-amro-bank-netherlands-nld,ABN Amro Bank,Netherlands,NLD
2632,deutsche-bank-ag,Deutsche Bank AG,societe-generale-france-fra,Societe Generale,France,FRA
3963,barclays-plc,Barclays Plc,barclays-bank-suisse-sa-che,Barclays Bank,Switzerland,CHE
3963,barclays-plc,Barclays Plc,barclays-bank-plc-uk-corporate-gbr,Barclays Bank Plc,United Kingdom,GBR
4211,deutsche-bank-ag,Deutsche Bank AG,banco-africano-de-investimentos-angola-ago,Banco Africano De Investimentos,Angola,AGO
4211,deutsche-bank-ag,Deutsche Bank AG,banco-de-fomento-sarl-angola-ago,Banco De Fomento Sarl,Angola,AGO
2611,deutsche-bank-ag,Deutsche Bank AG,hellenic-bank-ltd-cyprus-cyp,Hellenic Bank Ltd,Cyprus,CYP
2611,deutsche-bank-ag,Deutsche Bank AG,piraeus-bank-cyprus-ltd-cyprus-cyp,Piraeus Bank,Cyprus,CYP
4340,deutsche-bank-ag,Deutsche Bank AG,bank-of-cyprus-public-company-limited-cyprus-cyp,Bank of Cyprus Public Company Limited,Cyprus,CYP
3543,deutsche-bank-ag,Deutsche Bank AG,ing-belgium-brussels-switzerland-che,ING Belgium Brussels,Switzerland,CHE
3543,deutsche-bank-ag,Deutsche Bank AG,royal-bank-of-scotland-plc-united-kingdom-gbr,Royal Bank of Scotland Plc,United Kingdom,GBR
3543,deutsche-bank-ag,Deutsche Bank AG,deutsche-bank-ag-united-kingdom-gbr,Deutsche Bank AG,United Kingdom,GBR
3543,deutsche-bank-ag,Deutsche Bank AG,national-westminster-bank-plc-united-kingdom-gbr,National Westminster Bank Plc,United Kingdom,GBR
2875,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,ing-bank-eurasia-zao-moscow-russia-rus,ING Bank Eurasia Zao,Russia,RUS
2875,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,audi-private-bank-sal-beirut-lebanon-lbn,Audi Private Bank S.A.L.,Lebanon,LBN
2875,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,ulster-bank-limited-dublin-ireland-irl,"Ulster Bank, Limited",Ireland,IRL
2875,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Switzerland,CHE
2875,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,unicredit-bank-cjsc-moscow-russia-rus,"UniCredit Bank, Cjsc",Russia,RUS
2875,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,bank-soyuz-moscow-russia-rus,Bank Soyuz,Russia,RUS
2602,deutsche-bank-ag,Deutsche Bank AG,dbs-bank-singapore-singapore-sgp,"DBS Bank, Singapore",Singapore,SGP
2602,deutsche-bank-ag,Deutsche Bank AG,rietumu-banka-jsc-latvia-lva,Rietumu Banka JSC,Latvia,LVA
2601,deutsche-bank-ag,Deutsche Bank AG,deutsche-bank-ag-united-kingdom-gbr,Deutsche Bank AG,United Kingdom,GBR
2601,deutsche-bank-ag,Deutsche Bank AG,amsterdam-trade-bank-nv-netherlands-nld,Amsterdam Trade Bank NV,Netherlands,NLD
3539,deutsche-bank-ag,Deutsche Bank AG,deutsche-bank-malaysia-berhad-malaysia-mys,Deutsche Bank Malaysia Berhad,Malaysia,MYS
2444,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,sberbank-of-russia-moscow-russia-rus,Sberbank of Russia,Russia,RUS
2444,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,dbs-bank-ltd-singapore-singapore-sgp,"DBS Bank Ltd, Singapore",Singapore,SGP
2444,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,primorye-bank-vladivostok-russia-rus,Primorye Bank,Russia,RUS
2444,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,halyk-savings-bank-kazakhstan-almaty-kazakhstan-kaz,Halyk Savings Bank Kazakhstan,Kazakhstan,KAZ
2444,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,unicredit-bank-austria-ag-vienna-austria-aut,UniCredit Bank Austria AG,Austria,AUT
2444,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,bank-vozrozhdenie-moscow-russia-rus,Bank Vozrozhdenie,Russia,RUS
2445,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,meinl-bank-ag-vienna-austria-aut,Meinl Bank AG,Austria,AUT
3750,deutsche-bank-ag,Deutsche Bank AG,baltic-international-bank-latvia-lva,Baltic International Bank,Latvia,LVA
2707,deutsche-bank-ag,Deutsche Bank AG,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Singapore,SGP
2707,deutsche-bank-ag,Deutsche Bank AG,swedbank-as-estonia-est,Swedbank AS,Estonia,EST
2707,deutsche-bank-ag,Deutsche Bank AG,es-citadele-banka-eesti-filiaal-estonia-est,Es Citadele Banka Eesti Filiaal,Estonia,EST
2707,deutsche-bank-ag,Deutsche Bank AG,alfa-bank-ojsc-russia-rus,Alfa-Bank OJSC,Russia,RUS
2695,deutsche-bank-ag,Deutsche Bank AG,abu-dhabi-commercial-bank-uae-are,Abu Dhabi Commercial Bank,United Arab Emirates,ARE
4181,deutsche-bank-ag,Deutsche Bank AG,regionala-investiciju-banka-latvia-lva,Regionala Investiciju Banka,Latvia,LVA
2295,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,pjsc-rosbank-moscow-russia-rus,PJSC Rosbank,Russia,RUS
2321,deutsche-bank-ag,Deutsche Bank AG,deutsche-bank-ag-amsterdam-netherlands-nld,Deutsche Bank AG,Netherlands,NLD
2321,deutsche-bank-ag,Deutsche Bank AG,national-settlement-depository-russia-rus,National Settlement Depository,Russia,RUS
2321,deutsche-bank-ag,Deutsche Bank AG,bcs-investment-bank-russia-rus,BCS Investment Bank,Russia,RUS
2309,barclays-plc,Barclays Plc,barclays-bank-plc-jersey-jey,Barclays Bank Plc,Jersey,JEY
2709,deutsche-bank-ag,Deutsche Bank AG,armbusiness-bank-armenia-arm,Armbusiness Bank,Armenia,ARM
2709,deutsche-bank-ag,Deutsche Bank AG,bank-otkritie-financial-corporation-russia-rus,Bank Otkritie Financial Corporation,Russia,RUS
2709,deutsche-bank-ag,Deutsche Bank AG,sberbank-of-russia-russia-rus,Sberbank of Russia,Russia,RUS
3738,deutsche-bank-ag,Deutsche Bank AG,latvian-trade-bank-aka-ltb-bank-latvia-lva,Latvian Trade Bank,Latvia,LVA
2280,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,bank-hapoalim-b-m-tel-aviv-israel-isr,Bank Hapoalim B M,Israel,ISR
3093,apollo-bank,Apollo Bank,balboa-bank-trust-bbt-panama-city-panama-pan,Balboa Bank & Trust,Panama,PAN
2223,wells-fargo-co,Wells Fargo & Co.,alior-bank-sa-poland-pol,Alior Bank SA,Poland,POL
2223,wells-fargo-co,Wells Fargo & Co.,trust-commercial-bank-latvia-lva,Trust Commercial Bank,Latvia,LVA
2223,wells-fargo-co,Wells Fargo & Co.,baltic-international-bank-latvia-lva,Baltic International Bank,Latvia,LVA
2223,wells-fargo-co,Wells Fargo & Co.,credit-bank-of-moscow-russia-rus,Credit Bank of Moscow,Russia,RUS
3118,barclays-plc,Barclays Plc,barclays-bank-of-kenya-ltd-kenya-ken,Barclays Bank of Kenya Ltd,Kenya,KEN
3087,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,rizal-commercial-banking-corp-manila-philipppines-phl,Rizal Commercial Banking Corp. ,Philippines,PHL
3087,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,oversea-chinese-banking-corp-ltd-singapore-sgp,Oversea Chinese Banking Corp Ltd,Singapore,SGP
3087,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,united-overseas-bank-limited-singapore-sgp,United Overseas Bank Limited,Singapore,SGP
3087,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,bank-ocbc-nisp-tbk-jakarta-indonesia-idn,Bank Ocbc Nisp Tbk,Indonesia,IDN
3087,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,bank-dbs-indonesia-pt-jakarta-indonesia-idn,"Bank DBS Indonesia, PT",Indonesia,IDN
3337,barclays-plc,Barclays Plc,barclays-bank-plc-uk-corporate-gbr,Barclays Bank Plc,United Kingdom,GBR
3109,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,eurasian-bank-almaty-kazakhstan-kaz,Eurasian Bank,Kazakhstan,KAZ
3109,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,yes-bank-limited-mumbai-india-ind,Yes Bank Limited,India,IND
3109,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,kazkommertsbank-almaty-kazakhstan-kaz,Kazkommertsbank,Kazakhstan,KAZ
3109,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,nurbank-jsc-almaty-kazakhstan-kaz,Nurbank JSC,Kazakhstan,KAZ
3109,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,bank-centercredit-almaty-kazakhstan-kaz,Bank Centercredit,Kazakhstan,KAZ
3109,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,bank-of-china-limited-beijing-china-chn,Bank of China Limited,China,CHN
2290,deutsche-bank-ag,Deutsche Bank AG,national-settlement-depository-russia-rus,National Settlement Depository,Russia,RUS
2290,deutsche-bank-ag,Deutsche Bank AG,bcs-investment-bank-russia-rus,BCS Investment Bank,Russia,RUS
3107,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,kazkommertsbank-almaty-kazakhstan-kaz,Kazkommertsbank,Kazakhstan,KAZ
3107,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,cimb-bank-berhad-kuala-lumpur-malaysia-mys,CIMB Bank Berhad,Malaysia,MYS
3107,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,nurbank-jsc-almaty-kazakhstan-kaz,Nurbank JSC,Kazakhstan,KAZ
3107,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,halyk-savings-bank-kazakhstan-almaty-kazakhstan-kaz,Halyk Savings Bank Kazakhstan,Kazakhstan,KAZ
3107,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,bank-mandiri-perseo-tbk-pt-jakarta-indonesia-idn,Bank Mandiri,Indonesia,IDN
2279,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,primorye-bank-vladivostok-russia-rus,Primorye Bank,Russia,RUS
2667,deutsche-bank-ag,Deutsche Bank AG,first-ukrainian-international-bank-ukraine-ukr,First Ukrainian International Bank,Ukraine,UKR
2667,deutsche-bank-ag,Deutsche Bank AG,deutsche-bank-nederland-nv-netherlands-nld,Deutsche Bank Nederland NV,Netherlands,NLD
2667,deutsche-bank-ag,Deutsche Bank AG,deutsche-bank-ag-switzerland-che,Deutsche Bank AG,Switzerland,CHE
2667,deutsche-bank-ag,Deutsche Bank AG,deutsche-bank-ag-netherlands-nld,Deutsche Bank AG,Netherlands,NLD
3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,coutts-and-company-london-england-gbr,Coutts And Company,United Kingdom,GBR
3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,banco-base-sa-mexico-mex,"Banco Base, S.A.",Mexico,MEX
3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,multibank-inc-panama-panama-pan,"Multibank, Inc. ",Panama,PAN
3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,atlantic-bank-ltd-belize-city-belize-blz,Atlantic Bank Ltd,Belize,BLZ
3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,bank-cial-basle-switzerland-che,Bank Cial,Switzerland,CHE
3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Switzerland,CHE
3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,bbva-bancomer-sa-mexico-mex,"Bbva Bancomer, S.A.",Mexico,MEX
3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,egyptian-arab-land-bank-s-a-e-amman-jordan-jor,Egyptian Arab Land Bank S A E,Jordan,JOR
4068,standard-chartered-plc,Standard Chartered Plc,standard-chartered-bank-uae-are,Standard Chartered Bank,United Arab Emirates,ARE
4068,standard-chartered-plc,Standard Chartered Plc,dubai-islamic-bank-public-joint-stock-company-uae-are,Dubai Islamic Bank Public Joint Stock Company,United Arab Emirates,ARE
2495,deutsche-bank-ag,Deutsche Bank AG,vp-bank-ltd-liechtenstein-lie,VP Bank Ltd,Liechtenstein,LIE
4309,standard-chartered-plc,Standard Chartered Plc,scb-uae-uae-are,Scb Uae,United Arab Emirates,ARE
2496,standard-chartered-plc,Standard Chartered Plc,metrocorp-uruguay-agente-de-val-argentina-arg,Metrocorp Uruguay Agente De Val,Argentina,ARG
3802,deutsche-bank-ag,Deutsche Bank AG,habib-bank-limited-united-arab-emirates-are,Habib Bank Limited,United Arab Emirates,ARE
3862,deutsche-bank-ag,Deutsche Bank AG,rietumu-banka-jsc-latvia-lva,Rietumu Banka JSC,Latvia,LVA
3862,deutsche-bank-ag,Deutsche Bank AG,eurobank-cyprus-ltd-cyprus-cyp,Eurobank Cyprus Ltd,Cyprus,CYP
3585,deutsche-bank-ag,Deutsche Bank AG,bank-of-communications-china-chn,Bank of Communications,China,CHN
2704,deutsche-bank-ag,Deutsche Bank AG,ing-netherland-nv-netherlands-nld,ING Netherland NV,Netherlands,NLD
3687,deutsche-bank-ag,Deutsche Bank AG,state-bank-of-india-india-ind,State Bank of India,India,IND
3687,deutsche-bank-ag,Deutsche Bank AG,state-bank-of-hyderabad-india-ind,State Bank of Hyderabad,India,IND
2703,deutsche-bank-ag,Deutsche Bank AG,taiwan-shin-kong-commercial-bank-co-taiwan-twn,Taiwan Shin Kong Commercial Bank Co,Taiwan,TWN
2703,deutsche-bank-ag,Deutsche Bank AG,first-commercial-bank-of-taiwan-taiwan-twn,First Commercial Bank of Taiwan,Taiwan,TWN
2703,deutsche-bank-ag,Deutsche Bank AG,bank-of-kaohsiung-taiwan-twn,Bank of Kaohsiung,Taiwan,TWN
3362,barclays-plc,Barclays Plc,barclays-bank-suisse-sa-che,Barclays Bank,Switzerland,CHE
3362,barclays-plc,Barclays Plc,barclays-bank-plc-uk-corporate-gbr,Barclays Bank Plc,United Kingdom,GBR
4140,barclays-plc,Barclays Plc,barclays-bank-plc-jersey-jey,Barclays Bank Plc,Jersey,JEY
3112,standard-chartered-plc,Standard Chartered Plc,siam-commercial-bank-pcl-bangkok-thailand-tha,Siam Commercial Bank Pcl,Thailand,THA
4335,standard-chartered-plc,Standard Chartered Plc,axis-bank-limited-india-ind,Axis Bank Limited,India,IND
3744,deutsche-bank-ag,Deutsche Bank AG,skye-bank-nigeria-nga,Skye Bank,Nigeria,NGA
3744,deutsche-bank-ag,Deutsche Bank AG,diamond-bank-nigeria-nga,Diamond Bank,Nigeria,NGA
3744,deutsche-bank-ag,Deutsche Bank AG,keystone-bank-nigeria-nga,Keystone Bank,Nigeria,NGA
3977,deutsche-bank-ag,Deutsche Bank AG,fidelity-bank-plc-nigeria-nga,Fidelity Bank Plc,Nigeria,NGA
3977,deutsche-bank-ag,Deutsche Bank AG,skye-bank-plc-nigeria-nga,Skye Bank Plc,Nigeria,NGA
4352,deutsche-bank-ag,Deutsche Bank AG,postal-savings-bank-of-china-china-chn,Postal Savings Bank of China,China,CHN
2626,deutsche-bank-ag,Deutsche Bank AG,deutsche-bank-ag-united-kingdom-gbr,Deutsche Bank AG,United Kingdom,GBR
2626,deutsche-bank-ag,Deutsche Bank AG,amsterdam-trade-bank-nv-netherlands-nld,Amsterdam Trade Bank NV,Netherlands,NLD
2574,deutsche-bank-ag,Deutsche Bank AG,western-union-mt-east-ltd-russia-rus,Western Union Mt East Ltd,Russia,RUS
2574,deutsche-bank-ag,Deutsche Bank AG,bank-rossiya-russia-rus,Bank Rossiya,Russia,RUS
2574,deutsche-bank-ag,Deutsche Bank AG,commerzbank-ag-germany-deu,Commerzbank AG,Germany,DEU
2574,deutsche-bank-ag,Deutsche Bank AG,vtb-bank-ojsc-russia-rus,VTB Bank OJSC,Russia,RUS
2574,deutsche-bank-ag,Deutsche Bank AG,russische-kommerzial-bank-ag-switzerland-che,Russische Kommerzial Bank AG,Switzerland,CHE
2574,deutsche-bank-ag,Deutsche Bank AG,russky-slaviansky-bank-russia-rus,Russky Slaviansky Bank,Russia,RUS
2574,deutsche-bank-ag,Deutsche Bank AG,slaviansky-bank-russia-rus,Slaviansky Bank,Russia,RUS
2574,deutsche-bank-ag,Deutsche Bank AG,gazenergoprombank-russia-rus,Gazenergoprombank,Russia,RUS
2574,deutsche-bank-ag,Deutsche Bank AG,sobinbank-russia-rus,Sobinbank,Russia,RUS
2478,standard-chartered-plc,Standard Chartered Plc,commerzbank-ag-germany-deu,Commerzbank AG,Germany,DEU
2478,standard-chartered-plc,Standard Chartered Plc,lloyds-bank-plc-united-kingdom-gbr,Lloyds Bank Plc,United Kingdom,GBR
2478,standard-chartered-plc,Standard Chartered Plc,open-joint-stock-company-promsvyazbank-russia-rus,Open Joint Stock Company Promsvyazbank,Russia,RUS
2478,standard-chartered-plc,Standard Chartered Plc,raiffeisen-bank-international-ag-austria-aut,Raiffeisen Bank International AG,Austria,AUT
4335,standard-chartered-plc,Standard Chartered Plc,bank-of-baroda-dubai-branch-dubai-uae-are,Bank of Baroda Dubai Branch,United Arab Emirates,ARE
4335,standard-chartered-plc,Standard Chartered Plc,national-bk-of-ras-al-khaimah-psc-dubai-uae-are,National Bk of Ras Al Khaimah Psc,United Arab Emirates,ARE
4335,standard-chartered-plc,Standard Chartered Plc,bank-of-valletta-plc-valletta-malta-mlt,Bank of Valletta Plc,Malta,MLT
4335,standard-chartered-plc,Standard Chartered Plc,scb-hong-kong-hong-kong-hkg,Scb Hong Kong,Hong Kong,HKG
4335,standard-chartered-plc,Standard Chartered Plc,scb-bangladesh-dhaka-bangladesh-bgd,Scb Bangladesh,Bangladesh,BGD
4335,standard-chartered-plc,Standard Chartered Plc,scb-pakistan-limited-karachi-pakistan-pak,Scb Pakistan Limited,Pakistan,PAK
